Reporting Week,Sail Year,Sail Month,F Pol Dep Time Id,L Pod Arr Time Id,Primary Svvd Close Date,Cgo Trade Cde,Cgo Trade Lane Cde,Shipment DIR,BPM Sales Region,BPM Sales Ofce Cde,BPM Local Region,Orig Ofce Cde,Primary Svvd Id,F Base Pol Svvd,L Base Pod Svvd,F Pol Svvd,L Pod Svvd,Trckg Grp Ref Cde,Bl Ref Cde,Sc Num,AGMT NUM,Agreement Creator,Agreement Approver,TEU,Freight Revenue,Orig City Nme,Orig State,Orig Country Nme,Dest City Nme,Dest State,Dest Country Nme,F Pol Nme,L Pod Nme,F Base Pol Nme,L Base Pod Nme,Cntr Type,Cgo Nature Cde,Sales Rep Code,Sales Name,SCTD IND,Freight  Revenue Type,Shipper Cde,Shipper Nme,Consign Cde,Consign Nme,Forward Cde,Forward Name,Ctrct Ctrl Pty Cde,Ctrct Ctrl Pty Name,BOUND,Contrib1,Contrib2,Contrib3,Net Freight,Cust ID,Cust Main Name,SOC IND,Intra river Ind,Trade Division,Booking Party Code,Booking Party Name,Dest Region,Booking Office,Account Scale,BCO_NVO,Industry,FOB IND,CNTR TYPE GRP,Region GRP Main Nme,GBL Grp Main Nme,BPM Sales Country,F_POL_DEP_TIME_ID,INLAND_CGO_ID,SC_COMMODITY_GROUP,C3 Adjustment,Dest Office,Commodity Group,品名,Primary SVVD Season Type
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133841640,5133841640,,SHA26592031v1,shiss,lisiyi,2,1169.06,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40RQ,RF,VQ4,Shi SaiShuai,0,>-5% and <=0%,7610906000,Donghai (Nantong) Frozen Foods Company limited.,6783499000,Shen Yang International Company Limited,1062598000,Cosco Logistics Shanghai Company Limited,6458322000,Shanghai Reefer Container International Forwarding Company Limited,OB,580.77,491.72,238.34,1169.06,6458322,Shanghai Reefer Container International Forwarding Company Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,NVO,,0,RF_Group,,,China,20170101,0,,244.53,TYO,RFV,冷箱货（水果蔬菜）,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133841660,5133841660,,SHA26592032v1,,,2,1172.54,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40RQ,RF,VQ4,Shi SaiShuai,0,>-5% and <=0%,1135513000,Zhejiang Ocean Family Company Limited,1027344000,Tosco Trading Incorporated,1062598000,Cosco Logistics Shanghai Company Limited,6458322000,Shanghai Reefer Container International Forwarding Company Limited,OB,584.12,495.07,241.69,1172.54,6458322,Shanghai Reefer Container International Forwarding Company Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,NVO,,0,RF_Group,,,China,20170101,0,,247.88,TYO,RFV,冷箱货（水果蔬菜）,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133841670,5133841670,,SHA26592031v1,shiss,lisiyi,2,1209.06,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40RQ,RF,VQ4,Shi SaiShuai,0,>0% and <=5%,7558050000,Zhejiang Jiayile Foods Company Limited.,6783499000,Shen Yang International Company Limited,1062598000,Cosco Logistics Shanghai Company Limited,6458322000,Shanghai Reefer Container International Forwarding Company Limited,OB,619.3,530.24,276.86,1209.06,6458322,Shanghai Reefer Container International Forwarding Company Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,NVO,,0,RF_Group,,,China,20170101,0,,326.3,TYO,ROS,冷箱货（其他）,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133842020,5133842020,,SHA26592032v1,,,2,1172.54,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40RQ,RF,VQ4,Shi SaiShuai,0,>-5% and <=0%,1041026000,Zhejiang Silver River Foods Corporation Limited,1056011000,Fuji Trading Company Limited,1062598000,Cosco Logistics Shanghai Company Limited,6458322000,Shanghai Reefer Container International Forwarding Company Limited,OB,584.12,495.07,241.69,1172.54,6458322,Shanghai Reefer Container International Forwarding Company Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,NVO,,0,RF_Group,,,China,20170101,0,,247.88,TYO,RFV,冷箱货（水果蔬菜）,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133842030,5133842030,,SHA26592032v1,,,2,1172.54,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40RQ,RF,VQ4,Shi SaiShuai,0,>-5% and <=0%,1070975000,Shaoxing Lurong Food Company Limited,1049818000,Toyo Trading Company Limited,1062598000,Cosco Logistics Shanghai Company Limited,6458322000,Shanghai Reefer Container International Forwarding Company Limited,OB,584.12,495.07,241.69,1172.54,6458322,Shanghai Reefer Container International Forwarding Company Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,NVO,,0,RF_Group,,,China,20170101,0,,247.88,TYO,RFV,冷箱货（水果蔬菜）,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133907200,5133907200,,SHA04797421v1,guxl,yuanhd,1,554.13,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,20GP,GC,VT7,Gu XiaoLiang,0,>-10% and <=-5%,1048867000,Shanghai Huajia International Freight Forwarding Company Limited,1024949000,MOL Logistics (Japan ) Company Limited,1062598000,Cosco Logistics Shanghai Company Limited,1048867000,Shanghai Huajia International Freight Forwarding Company Limited,OB,337.23,216.14,176.88,554.1,6071547,Shanghai Huajia International Freight Forwarding Company Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,182.43,TYO,FLL,森林制品、木材、原木等,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133908240,5133908240,,SHA04797421v1,guxl,yuanhd,1,554.13,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,20GP,GC,VT7,Gu XiaoLiang,0,>-10% and <=-5%,1048867000,Shanghai Huajia International Freight Forwarding Company Limited,6041305000,MOL Logistics (Japan) Company Limited,1062598000,Cosco Logistics Shanghai Company Limited,1048867000,Shanghai Huajia International Freight Forwarding Company Limited,OB,337.23,216.14,176.88,554.1,6071547,Shanghai Huajia International Freight Forwarding Company Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,182.43,TYO,IET,工业机械,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133945770,5133945770,,SHA61312001v1,,,2,956.86,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40GP,GC,VT6,Lin Qing,0,>5% and <=10%,7334111000,Hitachi Transport System(China)Limited,7073359000,Vantec Hts Forwarding Limited,1062598000,Cosco Logistics Shanghai Company Limited,7334111000,Hitachi Transport System(China)Limited,OB,653.36,523.86,485.76,956.86,7334111,Hitachi Transport System(China)Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,,,0,GP_Group,,,China,20170101,0,,491.95,TYO,FNP,家具、家具零部件,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133945830,5133945830,,SHA61312001v1,,,1,644.13,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,20GP,GC,VT6,Lin Qing,0,>5% and <=10%,7334111000,Hitachi Transport System(China)Limited,7073359000,Vantec Hts Forwarding Limited,1062598000,Cosco Logistics Shanghai Company Limited,7334111000,Hitachi Transport System(China)Limited,OB,423.91,302.82,263.56,644.1,7334111,Hitachi Transport System(China)Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,,,0,GP_Group,,,China,20170101,0,,269.11,TYO,EGD,电子产品,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133946010,5133946010,,SHA61312001v1,,,2,956.86,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40HQ,GC,VT6,Lin Qing,0,>10% and <=15%,7334111000,Hitachi Transport System(China)Limited,7073359000,Vantec Hts Forwarding Limited,1062598000,Cosco Logistics Shanghai Company Limited,7334111000,Hitachi Transport System(China)Limited,OB,662.01,553.22,517.25,956.81,7334111,Hitachi Transport System(China)Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,,,0,GP_Group,,,China,20170101,0,,523.44,TYO,PPS,塑料制品,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133946070,5133946070,,SHA61312001v1,,,1,546.87,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,20GP,GC,VT6,Lin Qing,0,>-10% and <=-5%,7334111000,Hitachi Transport System(China)Limited,7073359000,Vantec Hts Forwarding Limited,1062598000,Cosco Logistics Shanghai Company Limited,7334111000,Hitachi Transport System(China)Limited,OB,330.23,209.14,169.88,546.84,7334111,Hitachi Transport System(China)Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,,,0,GP_Group,,,China,20170101,0,,173.79,TYO,IET,工业机械,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133946070,5133946070,,SHA61312001v1,,,2,908.21,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40GP,GC,VT6,Lin Qing,0,>0% and <=5%,7334111000,Hitachi Transport System(China)Limited,7073359000,Vantec Hts Forwarding Limited,1062598000,Cosco Logistics Shanghai Company Limited,7334111000,Hitachi Transport System(China)Limited,OB,606.51,477.01,438.9,908.21,7334111,Hitachi Transport System(China)Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,,,0,GP_Group,,,China,20170101,0,,446.73,TYO,IET,工业机械,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133962540,5133962540,,SHA35248690v1,linqing,xueyy,2,956.86,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40HQ,GC,VT6,Lin Qing,0,>10% and <=15%,6617983000,Jia Logistics Shanghai Company Limtied,1062023000,Marine Star Corporation,1062598000,Cosco Logistics Shanghai Company Limited,6617983000,Jia Logistics Shanghai Company Limtied,OB,662.01,553.22,517.25,956.81,6617983,Jia Logistics Shanghai Company Limtied,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,523.44,TYO,CBS,箱包,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133962920,5133962920,,SHA61686001v1,linqing,xueyy,2,956.86,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40GP,GC,VT6,Lin Qing,0,>5% and <=10%,7343801000,"kintetsu world express(china)co., ltd shanghai branch",1056509000,Kintetsu World Express Incorporated,1062598000,Cosco Logistics Shanghai Company Limited,7343801000,"kintetsu world express(china)co., ltd shanghai branch",OB,653.36,523.86,485.76,956.86,7343801,"kintetsu world express(china)co., ltd shanghai branch",0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,491.95,TYO,FNP,家具、家具零部件,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133962930,5133962930,,SHA61686001v1,linqing,xueyy,2,956.86,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40GP,GC,VT6,Lin Qing,0,>5% and <=10%,7343801000,"kintetsu world express(china)co., ltd shanghai branch",1056509000,Kintetsu World Express Incorporated,1062598000,Cosco Logistics Shanghai Company Limited,7343801000,"kintetsu world express(china)co., ltd shanghai branch",OB,653.36,523.86,485.76,956.86,7343801,"kintetsu world express(china)co., ltd shanghai branch",0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,491.95,TYO,IET,工业机械,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133962940,5133962940,,SHA61686001v1,linqing,xueyy,1,644.13,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,20GP,GC,VT6,Lin Qing,0,>5% and <=10%,7343801000,"kintetsu world express(china)co., ltd shanghai branch",1056509000,Kintetsu World Express Incorporated,1062598000,Cosco Logistics Shanghai Company Limited,7343801000,"kintetsu world express(china)co., ltd shanghai branch",OB,423.91,302.82,263.56,644.1,7343801,"kintetsu world express(china)co., ltd shanghai branch",0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,269.11,TYO,IET,工业机械,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133963210,5133963210,,SHA35248690v1,linqing,xueyy,1,644.13,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,20GP,GC,VT6,Lin Qing,0,>5% and <=10%,6617983000,Jia Logistics Shanghai Company Limtied,1062023000,Marine Star Corporation,1062598000,Cosco Logistics Shanghai Company Limited,6617983000,Jia Logistics Shanghai Company Limtied,OB,423.91,302.82,263.56,644.1,6617983,Jia Logistics Shanghai Company Limtied,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,269.11,TYO,EGD,电子产品,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5880725890,5880725890,,EBI00014230v6,caowq,caowq,1,605.39,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,20GP,GC,V30,Zhou Rongchun,0,>-5% and <=0%,7502790000,Jiang Su Y&N Internation Freight Company Limited,7391492000,Asahi Logistics Company Limited,7322405000,Shanghai Hamsun International Logistics Company Limited,7326103000,EPANASIA,OB,386.6,265.51,226.25,605.36,7326103,EPANASIA,0,0,PAN-JPN,7322405000,Shanghai Hamsun International Logistics Company Limited,B.Japan,EBI,,OTHER,E-business,0,GP_Group,,,China,20170101,0,,211.69,TYO,GMT,"服装, 纺织品",SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.SHA,SHA,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5880726280,5880726280,,EBI00014230v6,caowq,caowq,1,605.39,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,20GP,GC,V30,Zhou Rongchun,0,>-5% and <=0%,6521171000,Shanghai Chain International Transportation Company Limited,7088450000,Toyo Logistics Company Limited,7322405000,Shanghai Hamsun International Logistics Company Limited,7326103000,EPANASIA,OB,386.6,265.51,226.25,605.36,7326103,EPANASIA,0,0,PAN-JPN,7322405000,Shanghai Hamsun International Logistics Company Limited,B.Japan,EBI,,OTHER,E-business,0,GP_Group,,,China,20170101,0,,211.69,TYO,OTH,其他,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.TAO,TAO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136133720,5136133720,,TAO50567070v1,lilu6,liuning6,2,898.81,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40GP,GC,A84,Zhang Fubo,0,>15%,6459134000,Sunvim Group Company Limited,,,7467241000,Shandong Sunchic International Logistics Company Limited,7467241000,Shandong Sunchic International Logistics Company Limited,OB,613.5,466.73,432.03,898.81,7467241,Shandong Sunchic International Logistics Company Limited,0,0,PAN-JPN,7467241000,Shandong Sunchic International Logistics Company Limited,B.Japan,TAO,,NVO,,0,GP_Group,,,China,20170101,0,,452.64,TYO,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.TAO,TAO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136164010,5136164010,,TAO48676116v1,lilu6,liuning6,2,547.04,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40GP,GC,U31,Han Juan,0,>-5% and <=0%,6788475000,Shandong Yuanzeng International Transport Company Limited,7181906000,Tokai Kaiun Shipping Company Limited,6788475000,Shandong Yuanzeng International Transport Company Limited,6788475000,Shandong Yuanzeng International Transport Company Limited,OB,274.69,127.92,93.22,547.04,6788475,Shandong Yuanzeng International Transport Company Limited,0,0,PAN-JPN,6788475000,Shandong Yuanzeng International Transport Company Limited,B.Japan,TAO,,NVO,,0,GP_Group,,,China,20170101,0,,113.83,TYO,CML,化工类,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.TAO,TAO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136164020,5136164020,,TAO48676116v1,lilu6,liuning6,1,408.48,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,20GP,GC,U31,Han Juan,0,>-5% and <=0%,6788475000,Shandong Yuanzeng International Transport Company Limited,1306419000,Best Trans & Trading Hybrid Company Limited,6788475000,Shandong Yuanzeng International Transport Company Limited,6788475000,Shandong Yuanzeng International Transport Company Limited,OB,208.24,90.74,61.26,408.48,6788475,Shandong Yuanzeng International Transport Company Limited,0,0,PAN-JPN,6788475000,Shandong Yuanzeng International Transport Company Limited,B.Japan,TAO,,NVO,,0,GP_Group,,,China,20170101,0,,72.14,TYO,CML,化工类,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.TAO,TAO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136173340,5136173340,,TAO32213214v1,hanlh,liuning6,1,408.48,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,20GP,GC,A78,Liguo Sun,0,>-5% and <=0%,6770361001,World Jaguar Logistics Incorporated Flagship Branch,1012078000,Ocean Links Limited,6844631000,Qingdao Sunrise International Logistics Limited,6844631000,Qingdao Sunrise International Logistics Limited,OB,208.24,90.74,61.26,408.48,6844631,Qingdao Sunrise International Logistics Limited,0,0,PAN-JPN,6844631000,Qingdao Sunrise International Logistics Limited,B.Japan,TAO,,NVO,,0,GP_Group,,,China,20170101,0,,72.14,TYO,CKD,CKD、整车（包括汽车、自行车、摩托车等）,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.TAO,TAO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136176420,5136176420,,TAO48676116v1,lilu6,liuning6,2,547.04,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40HQ,GC,U31,Han Juan,0,>-10% and <=-5%,7475381000,Shanghai Xanadu International Trade Company Limited,7063888000,Mino Logistics Japan Company Limited,6788475000,Shandong Yuanzeng International Transport Company Limited,6788475000,Shandong Yuanzeng International Transport Company Limited,OB,272.94,130.37,95.21,547.04,6788475,Shandong Yuanzeng International Transport Company Limited,0,0,PAN-JPN,6788475000,Shandong Yuanzeng International Transport Company Limited,B.Japan,TAO,,NVO,,0,GP_Group,,,China,20170101,0,,115.82,TYO,TSR,轮胎橡胶,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.TAO,TAO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136176430,5136176430,,TAO48676116v1,lilu6,liuning6,2,547.04,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40HQ,GC,U31,Han Juan,0,>-10% and <=-5%,6788475000,Shandong Yuanzeng International Transport Company Limited,6297001000,Asakawagumi Unyu Company Limited,6788475000,Shandong Yuanzeng International Transport Company Limited,6788475000,Shandong Yuanzeng International Transport Company Limited,OB,272.94,130.37,95.21,547.04,6788475,Shandong Yuanzeng International Transport Company Limited,0,0,PAN-JPN,6788475000,Shandong Yuanzeng International Transport Company Limited,B.Japan,TAO,,NVO,,0,GP_Group,,,China,20170101,0,,115.82,TYO,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.TAO,TAO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136176490,5136176490,,TAO48676116v1,lilu6,liuning6,2,547.04,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40HQ,GC,U31,Han Juan,0,>-10% and <=-5%,6788475000,Shandong Yuanzeng International Transport Company Limited,6731432000,Tras-Inter Company Limited,6788475000,Shandong Yuanzeng International Transport Company Limited,6788475000,Shandong Yuanzeng International Transport Company Limited,OB,272.94,130.37,95.21,547.04,6788475,Shandong Yuanzeng International Transport Company Limited,0,0,PAN-JPN,6788475000,Shandong Yuanzeng International Transport Company Limited,B.Japan,TAO,,NVO,,0,GP_Group,,,China,20170101,0,,115.82,TYO,IET,工业机械,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.TAO,TAO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136176810,5136176810,,TAO32213214v1,hanlh,liuning6,2,547.04,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40GP,GC,A78,Liguo Sun,0,>-5% and <=0%,6442640000,Qingdao Sino-world International Trading Company Limited.,1090851000,Ginkai Shipping Company Limited,6844631000,Qingdao Sunrise International Logistics Limited,6844631000,Qingdao Sunrise International Logistics Limited,OB,274.69,127.92,93.22,547.04,6844631,Qingdao Sunrise International Logistics Limited,0,0,PAN-JPN,6844631000,Qingdao Sunrise International Logistics Limited,B.Japan,TAO,,NVO,,0,GP_Group,,,China,20170101,0,,113.83,TYO,PPS,塑料制品,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.TAO,TAO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136177870,5136177870,,TAO50718088v1,shiyang6,liuning6,6,1459.86,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40GP,GC,U15,Shi Yang,0,<= -15%,7032411000,Kintetsu World Express (China) Company Limited Qingdao Branch,1001191000,Kintetsu World Express Incorporated,7547532000,Qingdao Hanghui International Logistics Company Limited,7547532000,Qingdao Hanghui International Logistics Company Limited,OB,649.5,209.19,105.09,1459.86,7547532,Qingdao Hanghui International Logistics Company Limited,0,0,PAN-JPN,7547532000,Qingdao Hanghui International Logistics Company Limited,B.Japan,TAO,,,,0,GP_Group,,,China,20170101,0,,166.91,TYO,IET,工业机械,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.TAO,TAO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136177870,5136177870,,TAO50718088v1,shiyang6,liuning6,2,486.62,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40HQ,GC,U15,Shi Yang,0,<= -15%,7032411000,Kintetsu World Express (China) Company Limited Qingdao Branch,1001191000,Kintetsu World Express Incorporated,7547532000,Qingdao Hanghui International Logistics Company Limited,7547532000,Qingdao Hanghui International Logistics Company Limited,OB,214.74,72.18,37.02,486.62,7547532,Qingdao Hanghui International Logistics Company Limited,0,0,PAN-JPN,7547532000,Qingdao Hanghui International Logistics Company Limited,B.Japan,TAO,,,,0,GP_Group,,,China,20170101,0,,57.63,TYO,IET,工业机械,
